title,date,keywords,abstract,multilingual_abstract,source_file,year
Deep multiple kernel least squares support vector regression using PSO,2019,"['Back propagation algorithm', 'deep neural network', 'generalized cross validation function', 'grid search', 'least squares support vector regression', 'multilayer neural network', 'particle swarm optimization']",,"In this paper, we propose a deep multiple kernel least squares support vector regression (DMK-LSSVR) using particle swarm optimization (PSO). Unlike multilayer neural networks (MNN), each LSSVR in the DMK-LSSVR is trained to minimize the penalized objective function. Therefore, the learning of DMK-LSSVR is completely different from that of MNN that minimizes only the final objective function. In DMK-LSSVR the grid search using GCV function is used to find optimal values of hyperparameters of each LSSVR, which has a disadvantage that takes a lot of computational time. And the back propagation algorithm is used for the optimal values of weights and biases, which has a weakness to results in local minima. In DMK-LSSVR which utilizes PSO (DMK-LSSVR-PSO), we find the optimal values of hyperparameters of LSSVRs, weights and biases using PSO in one process. Using PSO, the only needed on hyperparameters are the lower and upper bound, and estimating weights and biases results in global minimizers. Numerical studies show that DMK-LSSVR-PSO has advantages over DMK-LSSVR and other machine learning models that use back propagation algorithm and grid search for regression problems.",machine_learning_2019_academic_riss.csv,2019
A Stochastic Model for Virtual Data Generation of Crack Patterns in the Ceramics Manufacturing Process,2019,"['Cracks', 'Random walk', 'Virtual big data', 'AI']",,"Artificial intelligence with a sufficient amount of realistic big data in certain applications has been demonstrated to play an important role in designing new materials or in manufacturing high-quality products. To reduce cracks in ceramic products using machine learning, it is desirable to utilize big data in recently developed data-driven optimization schemes. However, there is insufficient big data for ceramic processes. Therefore, we developed a numerical algorithm to make virtual manufacturing data sets using indirect methods such as computer simulations and image processing. In this study, a numerical algorithm based on the random walk was demonstrated to generate images of cracks by adjusting the conditions of the random walk process such as the number of steps, changes in direction, and the number of cracks.",machine_learning_2019_academic_riss.csv,2019
"Reliability analysis of simply supported beam using GRNN, ELM and GPR",2019,"['beam', 'deflection', 'ELM', 'GPR', 'GRNN', 'prediction']",,"This article deals with the application of reliability analysis for determining the safety of simply supported beam under the uniformly distributed load. The uncertainties of the existing methods were taken into account and hence reliability analysis has been adopted. To accomplish this aim, Generalized Regression Neural Network (GRNN), Extreme Learning Machine (ELM) and Gaussian Process Regression (GPR) models are developed. Reliability analysis is the probabilistic style to determine the possibility of failure free operation of a structure. The application of probabilistic mathematics into the quantitative aspects of a structure and improve the qualitative aspects of a structure. In order to construct the GRNN, ELM and GPR models, the dataset contains Modulus of Elasticity (E), Load intensity (w) and performance function () in which E and w are inputs and  is the output. The achievement of the developed models was weighed by various statistical parameters one among the most primitive parameter is Coefficient of Determination (R2) which has 0.998 for training and 0.989 for testing. The GRNN outperforms the other ELM and GPR models. Other different statistical computations have been carried out, which speaks out the errors and prediction performance in order to justify the capability of the developed models.",machine_learning_2019_academic_riss.csv,2019
종교적 인공지능 시뮬레이션  스타크-베인브릿지와 뒤르켐의 종교적 인지 모형 비교연구,2019,"['종교적 인공지능', '초자연자 의식', '사회의 실재성', '종교적 인지범주', '자기보존본능', 'Artificial Religious Intelligence', 'Consciousness of the Supernatural', 'Reality of Society', 'Categories of Religious Cognition', 'Conatus Essendi']","오늘날 제기되고 있는 인공지능의 가능성과 한계에 대한 물음들 가운데는 인간의 종교성과 관련된 물음이 속해 있다. 과연 인공지능은종교적 신앙을 재현할 수 있는가? 본 연구는 종교사회학자이자 인지과학자인 윌리엄 심스 베인브릿지(William Sims Bainbridge)가 인간의종교성과 초자연자에 대한 신앙을 시뮬레이션하기 위해 2006년경 이행한 기계학습 실험을 주요 탐구사례로 선정한다. 그리고 해당 실험에반영된 인간의 종교성과 신앙에 대한 사회인지 이론, 이를 기계학습 시뮬레이션으로 현실화하기 위해 기획된 시나리오, 실험에 활용된 일부수학적-통계적 기법과 그 원리에 대한 종교학적 고찰과 반성을 수행하는 데 초점을 맞춘다. 이를 위해 본 연구는 스타크-베인브릿지와 뒤르켐의 종교론과 종교적 인지 모형을 비교해 고찰한다. 이를 통해 본 연구는 다음과 같은 결론을 내린다. 양측 간 다소 중대한 이견들이 존재하긴 해도, 베인브릿지의 인공지능 시뮬레이션에 반영된 스타크-베인브릿지 종교론의 통찰들은 뒤르켐의 종교학 방법론 관점으로 볼 때 상당부분 타당성을 가진 것으로 인정될 가능성이 높다. 무엇보다 원초적종교성의 발원지를 사회로부터, 지속적으로 수행되는 사회적 행위로부터 찾고, 이를 종교적 인지의 범주적 준거로 전환하는 방식을 통해 인간의 종교적 본성을 탐구한다는 점에서 양측은 공감대를 형성하고 있는 것으로 확인된다.","One of the important contemporary questions about the possibilities and limits of artificial intelligence is concerned with human religiosity. Can artificial intelligence simulate religious faith? The present study investigates the implications of a machine learning experiment of William Sims Bainbridge, an outstanding researcher in the field of the sociology of religion and cognitive science. He attempted to simulate human religiosity and faith in supernatural beings in 2006. The focus is on three factors his social cognitive theory to explain human religiosity and faith, a scenario for the actualization of this theory, and a mathematical-statistical strategy and its principles applied to experiment. In this comparative analysis of the Stark-Bainbridge model of religion and religious cognition and that of Durkheim, it is demonstrated that the insights of Stark and Bainbridge found in Bainbridges artificial intelligence simulation would likely be acknowledged as valid from the perspective of the Durkheimian methodology of religious studies, despite some significant differences between them. Most importantly, it seems certain that what Stark-Bainbridge and the Durkheimian model of religious cognition have in common is that they locate the origin of primitive religiosity in society, in continuous social processes. It also seems certain that they both translate the social processes into the categorizing norms of religious cognition so as to illuminate the religious nature of human kind.",machine_learning_2019_academic_riss.csv,2019
Optimised ML-based System Model for Adult-Child Actions Recognition,2019,"['Human action recognition', '2D Skeleton features', '3D Projection', 'Reduced data structure', 'Compound features selection method']",,"Many critical applications require accurate real-time human action recognition. However, there are many hurdles associated with capturing and pre-processing image data, calculating features, and classification because they consume significant resources for both storage and computation. To circumvent these hurdles, this paper presents a recognition machine learning (ML) based system model which uses reduced data structure features by projecting real 3D skeleton modality on virtual 2D space. The MMU VAAC dataset is used to test the proposed ML model. The results show a high accuracy rate of 97.88 which is only slightly lower than the accuracy when using the original 3D modality-based features but with a 75 reduction ratio from using RGB modality. These results motivate implementing the proposed recognition model on an embedded system platform in the future.",machine_learning_2019_academic_riss.csv,2019
Deep multiple kernel LSSVR using PSO,2019,"['Back propagation algorithm', 'deep neural network', 'generalized cross validation function', 'grid search', 'least squares support vector regression', 'multilayer neural network', 'particle swarm optimization']",,"In this paper, we propose a deep multiple kernel least squares support vector regression (DMK-LSSVR) using particle swarm optimization (PSO). Unlike multilayer neural networks (MNN), each LSSVR in the DMK-LSSVR is trained to minimize the penalized objective function. Therefore, the learning of DMK-LSSVR is completely different from that of MNN that minimizes only the final objective function. In DMK-LSSVR the grid search using GCV function is used to find optimal values of hyperparameters of each LSSVR, which has a disadvantage that takes a lot of computational time. And the back propagation algorithm is used for the optimal values of weights and biases, which has a weakness to results in local minima. In DMK-LSSVR which utilizes PSO (DMK-LSSVR-PSO), we find the optimal values of hyperparameters of LSSVRs, weights and biases using PSO in one process. Using PSO, the only needed on hyperparameters are the lower and upper bound, and estimating weights and biases results in global minimizers. Numerical studies show that DMK-LSSVR-PSO has advantages over DMK-LSSVR and other machine learning models that use back propagation algorithm and grid search for regression problems.",machine_learning_2019_academic_riss.csv,2019
R 언어 기반의 REST API 구현 및 보안문제의 해결 방안,2019,"['R', 'Data analysis', 'plumber', 'REST', 'API']","최근 빅 데이터의 중요성이 부각되면서 데이터 분석에 대한 수요가 증가하고 있다. R 언어는 데이터 분석을 목적으로 고안된 언어로서, 사용자들은 R언어의 다양한 통계, 머신러닝, 데이터 마이닝 패키지의 알고리즘을 활용하여 데이터를 효과적으로 분석 할 수 있다. 그러나 R 언어는 분석 결과를 어플리케이션으로 만들어 활용하기 어렵다는 단점이 있다. 이를 보완하기 위해 PHP, Java등과 같은 다른 언어를 통해 R 스크립트를 호출하는 법이 제안되었다. 그러나 이러한 개발 방식은 R 이외에도 다른 언어를 혼용해서 작성해야 하는 번거로움이 있다. 본 연구에서는 R 언어의 Plumber 패키지를 활용하여 다른 언어를 사용하지 않고 오직 R 언어만을 이용하여 API를 작성하는 방법을 제안하였다. 또한 API를 구현할 때 고려해야할 보안 이슈와 해결 방안에 대해서도 제시하였다. 본 연구에서 제안한 기술을 이용하여 웹 응용 프로그램을 개발 한다면 높은 생산성과 개발의 편리성, 운영의 효율성을 기대할 수 있다.","Recently, the importance of big data has been increased, and demand for data analysis for the big data is also increased. R language is developed for data analysis, and users are analyzing data by using algorithms of various statistics, machine learning and data mining packages in R language. However, it is difficult to develop an application using R. Early study proposed a method to call R script through another language such as PHP, Java, and so on. However, it is troublesome to write such a development method in addition to R in combination with other languages. In this study, we introduce how to write API using only R language without using another language by using Plumber package. We also propose a solution for security issues related with R API. If we use propose technology for developing web application, we can expect high productivity, easy of use, and easy of maintenance.",machine_learning_2019_academic_riss.csv,2019
Real-Time Cattle Action Recognition for Estrus Detection,2019,"['Action Recognition', 'Cow Behavior', 'Surveillance', 'Monitoring Cattle', 'SVM']",,"In this paper, we present a real-time cattle action recognition algorithm to detect the estrus phase of cattle from a live video stream. In order to classify cattle movement, specifically, to detect the mounting action, the most observable sign of the estrus phase, a simple yet effective feature description exploiting motion history images (MHI) is designed. By learning the proposed features using the support vector machine framework, various representative cattle actions, such as mounting, walking, tail wagging, and foot stamping, can be recognized robustly in complex scenes. Thanks to low complexity of the proposed action recognition algorithm, multiple cattle in three enclosures can be monitored simultaneously using a single fisheye camera. Through extensive experiments with real video streams, we confirmed that the proposed algorithm outperforms a conventional human action recognition algorithm by 18 in terms of recognition accuracy even with much smaller dimensional feature description.",machine_learning_2019_academic_riss.csv,2019
교통사고 지점 예측을 위한 기댓값 최대화 클러스터링 및 주성분 분석 기반의 주요 변인 식별 및 시각화 방안,2019,"['Feature Selection', 'Traffic Accident', 'Expectation-Maximization', 'PCA', 'Visualization']","클라우드 컴퓨팅, 스마트폰, 소셜 네트워크 서비스, 사물인터넷 등의 영향으로 실시간으로 다양한 대용량 데이터가 생성되고 있으며, 이러한 빅데이터(Big Data)를 처리하기 위한 기술들이 각광받고 있다. 그 중, 기계 학습 기법을 이용한 빅데이터 분석 기술은 가지고 있는 데이터로부터 변인(feature)을 선정하고 이를 기계 학습 모델을 학습시키는 데 사용한 다음, 학습된 모델을 이용해 고객 취향에 따른 추천 서비스를 제공하거나 교통사고와 같은 사회현상을 분석하기도 한다. 따라서 좋은 변인을 선택하는 것은 기계 학습 모델의 정확도와 밀접한 관계를 가지고, 이는 서비스 품질에 직접적인 영향을 준다. 본 논문에서는 대구시에서 발생한 교통사고에 대한 데이터를 수집한 후, 기댓값-최대화 클러스터링 기법을 사용하여 데이터를 클러스터링한 다음, 각 클러스터에 대한 주성분 분석을 통해 교통사고 데이터로부터 좋은 변인을 선택한다. 선택된 변인을 검증하기 위하여 대구시 교통사고 데이터를 학습한기계 학습 모델을 대표적인 기계 학습 문제인 분류(classification)문제에 적용하고 제안 방안이 교통사고 예측을 위한 기계 학습 모델에 긍정적인 영향을 줄 수 있음을 정량적으로 평가한다.","These days, a large amount of various data are being generated in real-time by means of cloud computing, smart devices, social networking services, and the Internet of Things. To handle such Big Data, big data processing technologies are getting more and more important because end-users can intuitively understand complex and difficult analysis results.Among them, machine learning, which is the technique that selects features from the data and trains them to a model, is used to provide some useful services, such as the recommendation based on customer preferences and the social analysis. As the result, how to select good features from data is related to the models accuracy, and this accuracy affects the quality of services. In this paper, we collected data on traffic accidents occurred in Daegu city, clustered the input data using the Expectation-Maximization (EM) clustering method, and analyzed the important traffic accident factor of each cluster through Principal Component Analysis (PCA). Finally, we selected some good features. Also, we evaluated the influence of selected features by measuring the accuracy about how much helpful to predict the accident region.",machine_learning_2019_academic_riss.csv,2019
INT 기반 네트워크 이상 상태 탐지 기술 연구,2019,"['NIDS', 'In-band Network Telemetry (INT)', 'Software-Defined Networking (SDN)', 'P4']","네트워크 이상 상태 탐지는 네트워크 상의 플로우에 대한 정보를 수집하여 네트워크에서 발생하는 악의적인 공격을 실시간으로 탐지하는 기술이다. 실시간으로 패킷 단위의 세부적인 네트워크 정보를 제공하는 INT (In-band Network Telemetry) 기술을 이용하면 네트워크 홉 단위 지연 (hop latency)과 큐 점유율 (queue occupancy) 등 기존 네트워크에서 제공하지 않는, 보다 세부적인 정보를 실시간으로 수집 가능하여 네트워크 이상 상태 탐지에 활용할 수 있다. 본 논문에서는 INT를 이용하여 추출한 네트워크 상태 정보를 머신 러닝의 입력 특징으로 사용하여 더 높은 성능을 가진 이상 상태 탐지 시스템을 구현하는 방법을 제안하고 이를 실험을 통해 검증한다.","Network anomaly detection is a technology that collects information about flows on a network and detects malicious attacks occurring in a network in real time. In-band Network Telemetry (INT) technology provides more detailed information  in real time, that is not provided by existing networks, such as hop latency and queue occupancy. In this paper, we propose the method to implement an anomaly detection system with higher performance by using INT as an input feature of machine learning and verify it through experiments.",machine_learning_2019_academic_riss.csv,2019
Classification of 18F-Florbetaben Amyloid Brain PET Image using PCA-SVM,2019,"[""Alzheimer's disease"", 'Gray matter', 'β-Amyloid', 'PCA', 'SVM', '18F-FBB PET']",,"Amyloid positron emission tomography (PET) allows early and accurate diagnosis in suspected cases of Alzheimers disease (AD) and contributes to future treatment plans. In the present study, a method of implementing a diagnostic system to distinguish -Amyloid (A) positive from A negative with objectiveness and accuracy was proposed using a machine learning approach, such as the Principal Component Analysis (PCA) and Support Vector Machine (SVM). 18F-Florbetaben (FBB) brain PET images were arranged in control and patients (total n  176) with mild cognitive impairment and AD.An SVM was used to classify the slices of registered PET image using PET template, and a system was created to diagnose patients comprehensively from the output of the trained model. To compare the per-slice classification, the PCA-SVM model observing the whole brain (WB) region showed the highest performance (accuracy 92.38, specificity 92.87, sensitivity 92.87), followed by SVM with gray matter masking (GMM) (accuracy 92.22, specificity 92.13, sensitivity 92.28) for A positivity. To compare according to per-subject classification, the PCA-SVM with WB also showed the highest performance (accuracy 89.21, specificity 71.67, sensitivity 98.28), followed by PCA-SVM with GMM (accuracy 85.80, specificity 61.67, sensitivity 98.28) for A positivity. When comparing the area under curve (AUC), PCA-SVM with WB was the highest for per-slice classifiers (0.992), and the models except for SVM with WM were highest for the per-subject classifier (1.000). We can classify 18F-Florbetaben amyloid brain PET image for A positivity using PCA-SVM model, with no additional effects on GMM.",machine_learning_2019_academic_riss.csv,2019
IT행정에서 자동화행정행위에 관한 일반적 고찰,2019,"['전자정부(Electronic Government)', 'IT행정절차(IT Administrative Procedures)', '인공지능(Artificial Intelligence)', '완전자동행정행위(Completely Automated Administrative Activities)', '전자문서(Electronic Documents)', '개인정보보호(Personal Information Protection)', '정보접근권(Right to Access Information)', '송달문서의 효력발생(Effectuation of Delivered Documents)', '전자행정시스템(Electronic administrative system)', '제4차 산업혁명(Fourth Industrial Revolution)', '행정절차기본법(FRAMEWORK ACT ADMINISTRATIVE PROCEDURES).']","오늘날의 사회는 과학기술 발달에 따른 산업화, 정보화, 복잡화, 다원화로 인해 국민의 생활환경이 빠르게 변화하고 있다. 행정영역에 있어서도 그러한 환경변화에 대응하여 과학적이고 실용적인 행정체계의 마련이 요구되며, 특히 정보통신기술 활용에 대한 행정법제의 유연한 대응체계 마련이 시급하다. 먼저 통합적 전자행정체계의 올바른 구현을 위하여는 완전자동행정행위에 대해 명시적 규정을 마련하여 법적효력을 부여할 필요가 있다. 그리고 자동행정을 실행하는 프로그램이 머신러닝기술을 적용한 것인지, 딥러닝기술을 적용한 것인지 여부에 따라 각각의 특수성을 고려한 구체적 기준을 마련하여 규율할 필요가 있다. 또한 공정한 데이터의 자동수집이 이루어지도록 데이터의 편향성 방지를 위한 데이터수집 및 범위 등에 대한 객관성 확보기준을 마련하여 이를 공개함은 물론 지속적인 관리기준도 마련되어야 한다. 이와 같이 완전자동행정행위에 법적효력을 부여하고 공정하고 지속적인 관리기준을 마련하여 객관성과 예측가능성이 확보되는 경우에 한하여 이를 전제로 그 기술수준에 따라 제한적으로 허용을 고려해 볼 수 있겠다. 행정절차법 제15조는 송달문서의 효력발생시점을 송달받을 자에게 도달로 규정하고 있고 동법 제21조 처분의 사전통지는 당사자 등에게 통지라고 규정하고 있다. 여기서 당사자에게의 의미를 대상적 관점으로 한정할 것인지 장소적 관점까지 확대하는 것이 타당한지가 문제이다. 동법의 제정목적이 행정과정에서 국민의 행정참여 및 국민의 권익보호라는 취지에서 본다면 처분문서 등이 당사자에게 전달된 때 즉 실질적인 지배권내에 들어간때로 개선하는 것이 바람직하다고 본다. 마찬가지로 전자문서의 경우에도 송신받을 자(수신자)의 수신확인 여부에 따라 효력발생시기를 규정하는 것이 민원사무서비스에 관한 국민의 편의성을 지향하는 전자정부의 목적에 부합하는 것이라고 본다. 현대사회에서 정보통신망을 이용한 공공부문에 대한 접근은 국민에게 매우 중요한 권리이며 이러한 정보접근권은 헌법이론상 표형의 자유에서 거론되는 엑세스권에서 도출되고 또한 지역적, 경제적, 신체적 이유로 차별이 있어서는 안된다. 따라서 전자정부체계의 확립에 관한 기본원칙으로 규율할 필요가 있다. 이에 따라 현행 전자정부법상 누구에게나 평 등한 정보접근권보장 의무화를 전자정부의 기본원칙으로 명시하고 공공기관에 대하여는 유비쿼터스 기반 정보접근체계의 구축을 의무화하여 누구라도 전자적 정보접근성에 제한이 없도록 개선할 필요가 있다고 본다. 정보주체의 개인정보자기결정권은 헌법상 열거되지 아니한 기본권으로서 정보주체가 자신에 관한 개인정보 이용의 범위와 한계 등을 스스로 결정할 수 있는 권리이다. 이러한 개인정보자기결정권은 불가침적인 절대적 권리라기보다는 다른 권리 또는 다른 가치(공동체에서의 공공성)와의 비교형량에 따라 보호범위와 내용에 제한이 있다. 이를 실효적으로 구현하기 위해서는 개인정보의 개념을 구분하고 동의제도의 개선이 필요하다고 본다. 즉 개인정보의 개념을 성명, 주민등록번호, 영상 등 개인을 알아볼 수 있는 정보와 해당 정보만으로는 특정 개인을 알아볼 수 없더라도 다른 정보와 결합하여 알아볼 수 있는 정보로 구 분하고, 전자의 경우 동의제도의 단순화 실질화를 통한 개선과 함께 후자의 경우 개인정보보호위원회의 인증을 통한 사전통제와 옵트아웃 방식을 채택하는 것이 과학기술 발전에 대응하는 유연한 규율체계의 형성에 기여할 수 있다고 본다. 제4차 산업혁명의 상징이라 할 수 있는 컴퓨터 등의 정보통신기술 기반의 인공지능형 자동장치의 출현에도 불구하고 그에 대응하는 법제도적 체계의 미비는 전자행정환경체계의 부조화 내지 불균형을 초래하게 된다. 이러한 현실적 문제에도 불구하고 자동화된 행정행위의 법적규율에 관한 명시적 규정의 마련이 늦어지는 것은 상대적으로 전자정부의 목적에도 부합되기 어렵다고 본다. 따라서 인공지능시대의 도래에 즈음하여 행정법제가 이에 대응할 수 있도록 행정활동에 필요한 공통적인 사항의 체계화 등 선진적 행정절차의 구체적 형성이 시급하다.","Due to industrialization, informatization, complication, and diversification following the advances in science and technology, the living environment of people in todays world is changing rapidly. Administrative services are also required to respond to such environmental changes by establishing scientific and practical administrative systems, with a particular urgency in the development of flexible administrative laws regarding the utilization of information and communication technologies. First, to implement a properly integrated electronic administrative system, it is necessary to specify regulations regarding automated administrative activities and to support them via legal authorities. Another requirement is to create detailed criteria for automated administration programs depending on their characteristics, such as whether they are based on machine learning technology or deep-learning technology. In addition, a standard to ensure the objectivity of data collection, as well as sustained management procedures for the collection of data, must be established and disclosed to prevent bias in the collected data and to ensure a fair automated collection of data. Therefore, given that automated administrative activities are endowed with legal effects and a fair and sustained management standard is created to ensure their objectivity and predictability, completely automated administrative activities can be allowed in a limited manner depending on their technological levels. According to Article 15 of the Administrative Procedures Act, the delivered document becomes effective upon arrival of the relevant document to the person to receive the service, and Article 21 of the same law stipulates that prior notice of disposition shall be given to such parties referring to people who are affected by the disposition. Then, the issue is whether the meaning of to such parties should be restricted to individuals receiving the disposition or should be extended to the location of such individuals. Considering that the legislative intent of the Administrative Procedures Act is to protect the rights of citizens and to ensure their participation in the administrative process, it will be more appropriate to amend the phrase in the law to mean the moment at which the administrative documents or the like are delivered to parties that the disposition of the government agency affects. In the same way, the time at which the recipient of the electronic document confirms the receipt should determine the effectuation of dispositions delivered electronically, in order to meet the objectives of the electronic government, which is to enhance the citizens administrative service convenience. Access to the public sector via the information and communication network is a crucial right for people living in the contemporary era. Such a right to access information is deduced from the access rights when discussing the freedom of expression in constitutional theory there must also be no discrimination on the basis of the region, economic status, or physical condition of an individual. Therefore, such elements must be incorporated into the basic principles on the establishment of the electronic government system. Thus, the Electronic Government Act should be amended to make it mandatory to consider enhancing the right to access information for socially marginalized groups or such groups of people, thereby bringing a related impact to other laws. The right to information self-determination held by data subjects is a basic right not enumerated in the constitution it guarantees that data subjects may determine for themselves the scope and limitation regarding the use of their personal information. This is not an inviolable and absolute right, and in comparison, with other rights or values (publicness in the community), the scope and details of its protection is limited. To implement this concept in practical terms, the concepts of",machine_learning_2019_academic_riss.csv,2019
Human Stress Monitoring through Measurement of Physiological Signals,2019,"['Arduino based stress detection', 'physiological sensors', 'human mental stress estimation', 'stress level analysis', 'stress monitoring application', 'stress relief application']",,"As the human population increases in the world, the ratio of health doctors is rapidly decreasing. Therefore, it is an urgent need to create new technologies to monitor the physical and mental health of people during their daily life. In particular, negative mental states like depression and anxiety are big problems in modern societies. Usually this happens due to stressful situations during everyday activities including work. This paper presents a machine learning approach to reliably estimating the level of human mental stress using wearable physiological sensors. And also, this paper presents an Android- and Arduino-based stress monitoring and relief system.",machine_learning_2019_academic_riss.csv,2019
"IoT and Smart City Technology Challenges, Opportunities, and Solutions",2019,"['Internet of Things', 'Smart City']",,"Internet of Things (IoT) technology has been recently utilized in diverse fields. Smart city is one of the IoT application domains with a lot of research topics and which is operated by integrated IoT applications. In this paper, diverse kinds of solutions, processes, and frameworks to address the existing challenges in information technology are introduced. Such solutions involve various future track topics including blockchain, security, steganography, optimization, machine learning, smart system, and so on. In the subsequent paragraphs, we describe each topic in a summarized way in terms of the existing challenges and their solutions. Specifically, this paper introduced 18 novel and enhanced research studies from different countries in the world. We present diverse kinds of paradigms to subjects that tackle diverse kinds of research areas such as IoT and Smart City, and so on.",machine_learning_2019_academic_riss.csv,2019
EEG 기반 감정인식을 위한 주석 레이블링과 EEG Topography 레이블링 기법의 비교 고찰,2019,"['EEG', 'Bio signal', 'Emotion Recognition', 'Topography', 'SVM', 'kNN', 'Human-Robot Interaction(HRI)', 'EEG', '생체 신호', '감정 인식', 'Topography', 'SVM', 'kNN', '인간-로봇 상호작용']","최근 뇌파를 기반으로 한 인간의 감정을 인식하는 연구가 인간-로봇 상호작용 분야에서 활발히 진행되고 있다. 본 논문에서는 MAHNOB-HCI에서 사용된 자기평가와 주석 레이블링 방법과는 다른, 이미지 기반의 뇌파 Topography를 이용한 레이블링을 통해 감정을 평가하는 방법을 제안한다. 제안한 방법은 뇌파 신호를 Topography의 이미지로 변환하여 기계학습 모델을 학습하고 이를 기반으로 Valence 기반의 감정을 평가한다. 제안한 방법은 레이블링 과정을 자동화하여 지연 시간을 없애고 객관적인 레이블링을 제공할 수 있다. MAHNOB-HCI 데이터베이스를 적용한 실험에서 SVM, kNN의 기계학습 모델을 학습하여 주석 레이블링과 성능 비교를 하였으며, 제안 방법의 감정인식 정확도를 SVM에서 54.2, kNN에서 57.7로 확인하였다.","Recently, research on emotion recognition based on EEG has attracted great interest from human-robot interaction field. In this paper, we propose a method of labeling using image-based EEG topography instead of evaluating emotions through self-assessment and annotation labeling methods used in MAHNOB HCI. The proposed method evaluates the emotion by machine learning model that learned EEG signal transformed into topographical image. In the experiments using MAHNOB-HCI database, we compared the performance of training EEG topography labeling models of SVM and kNN. The accuracy of the proposed method was 54.2 in SVM and 57.7 in kNN.",machine_learning_2019_academic_riss.csv,2019
T-EBOW를 이용한 취업알선 챗봇용 단문 분류 연구,2019,"['Job placement', 'Chatbot', 'Short text', 'Classification', '취업알선', '챗봇', '단문', '분류']",최근 각종 사업 분야에서 기업들은 기존 메신저 플랫폼에 인공지능을 더하여 다양한 환경을 대상으로 챗봇 서비스 지원에 주력하고 있다. 취업알선 분야의 기관에서도 취업상담 서비스 품질 제고와 상담 인력 해소를 위해 챗봇 서비스를 요구한다. 일반적인 텍스트 기반 챗봇은 입력된 사용자 문장을 학습된 문장으로 분류하여 적합한 답변을 사용자에게 제공한다. 최근 소셜 네트워크 서비스의활성화 영향으로 챗봇에 입력되는 사용자 문장은 단문으로 입력되는 경향이 있다. 따라서 단문 분류의 성능향상은 챗봇 서비스의성능향상에 기여할 수 있다. 본 연구는 취업알선 챗봇을 위한 단문 분류 강화를 위해 기존 연구의 개념 정보뿐만 아니라 번역문 정보를 활용하는 방법인 T-EBOW (Translation-Extended Bag Of Words)를 제안한다. T-EBOW를 기계학습 분류 모델에 적용한 단문 분류의성능은 기존 방법에 비해 우수한 성능 평가 결과를 보였다.,"Recently, in various business fields, companies are concentrating on providing chatbot services to various environments by adding artificial intelligence to existing messenger platforms. Organizations in the field of job placement also require chatbot services to improve the quality of employment counseling services and to solve the problem of agent management. A text-based general chatbot classifies input user sentences into learned sentences and provides appropriate answers to users. Recently, user sentences inputted to chatbots are inputted as short texts due to the activation of social network services. Therefore, performance improvement of short text classification can contribute to improvement of chatbot service performance. In this paper, we propose T-EBOW (Translation-Extended Bag Of Words), which is a method to add translation information as well as concept information of existing researches in order to strengthen the short text classification for employment chatbot. The performance evaluation results of the T-EBOW applied to the machine learning classification model are superior to those of the conventional method.",machine_learning_2019_academic_riss.csv,2019
End-to-End Partial Discharge Detection in Power Cables via Time-Domain Convolutional Neural Networks,2019,['Partial discharges · Fault detection · Power cable · Deep neural networks · Convolutional neural networks'],,"The analysis of partial discharge (PD) signals has been identifi ed as a standardized diagnostic tool in monitoring the condition of diff erent electrical apparatus nowadays. In this paper, we propose a novel data-driven approach to detect PD pulses in power cables using one-dimensional convolutional neural networks (CNNs), a successful deep neural network approach.Applying this deep learning method, an end-to-end framework has been proposed considering the propagations of PD signals and noises in power cables. The proposed method uses PD pulses as input, automatically extracts meaningful features for waveforms of PD pulses, and fi nally detects PD. Most of the existing methods, which use traditional classifi ers, such as support vector machines (SVMs) and multi-layer perceptron (MLP) have mainly focused on improving feature representation and extraction manually for this task. However, the proposed CNN-based detection algorithm captures important latent features for waveforms of PD pulses with the help of its automatic feature extraction capability from raw inputs. Our experimental results show that the proposed method is better than conventional SVMs and achieves 97.38 and 93.23 detection accuracies in end-to-end settings based on our theoretical model-generated and empirical real-world PD signals, respectively.",machine_learning_2019_academic_riss.csv,2019
