title,date,keywords,abstract,multilingual_abstract,source_file,year
Ballistic electronic and thermal conductance of monolayer and bilayer black phosphorus,2017,['Black phosphorus Ballistic conductance First principle'],,"We performed first principle calculations based on density functional theory and GW approximation with Landauer approach to study ballistic electronic conductance and ballistic thermal conductance of black phosphorus (BP) whose dimensions are smaller than the mean free path of carriers. Ballistic electronic conductance of monolayer BP and bilayer BP with four different stacking styles, and ballistic thermal conductance of monolayer BP were investigated. The electronic transmission value along armchair direction is found to be a little higher than that along zigzag direction near the band gap energy range. Our calculations showed that, the G point hole effective mass along zigzag direction is stackingstyle sensitive, while other G point effective mass is independent of stacking style. We also reported the anisotropic ballistic thermal conductance of monolayer BP the anisotropic ballistic thermal conductance ratio of zigzag-to-armchair approaches a constant (about 2.0) when the temperature is beyond 200 K.The reasons for these properties were discussed.",k-means_2017_academic_riss.csv,2017
사랑 은유 개념화에 나타난 환유의 인지적 작용 -신승훈의 가요를 중심으로-,2017,"['metonymy', '환유', 'metaphor', '은유', 'cognitive correlation', '인지적 작용', 'love', '사랑', 'cognitive semantics', '인지의미론', 'cultural characteristics', '문화적 특성']",,"How could we conceptualize and express the abstract feelings of love in our daily lives? The cognitive semantics claim that it can be shaped by the metaphorical conceptualization of abstract emotional states. According to Kvecses(2005), physiological metonymy provides cognitive motivation to metaphorical conceptualization, and metaphorical conceptualization is generally considered to be natural because it is founded on physiological metonymy. This paper looks at the process how the emotion of love could be conceptualized in order to understand the fact that metonymic experience becomes the foundation of metaphorical conceptualization. It especially focus on the cognitive correlation of metonymy and metaphors through Shin Seung Huns songs. This study also tries to extend to community perspective so that it could look further into the Korean publics cultural characteristics towards love by means of metonymic experience on which to base the metaphor conceptualization. (Hankuk University of Foreign Studies)",k-means_2017_academic_riss.csv,2017
Optical temperature sensing properties of Yb3Tm3 co-doped NaLuF4 crystals,2017,"['Optical thermometry', 'Fluorescence intensity ratio', 'Thermally coupled energy levels', 'Laser-induced thermal effect']",,"Yb3Tm3 and Yb3Er3 co-doped NaLuF4 crystals were synthesized by a facile hydrothermal method. The optical temperature sensing properties of Tm3 based upon its two thermally coupled energy levels 3F2, 3 and 3H4 were systematically investigated by means of fluorescence intensity ratio (FIR) technique. The 980 nm laser-induced thermal effect on Tm3 doped NaLuF4 crystals was studied by using Er3 doped sample as thermal probe. The temperature sensitivity of Tm3 in NaLuF4 Yb3Tm3 crystals shows a nonlinear dependence on temperature, and the maximum value is about 0.00045 K1 at 600 K. The accuracy and reliability of the optical thermometry based on Tm3 in NaLuF4 Yb3Tm3 crystals has been checked by using Yb3Er3 co-doped sample as temperature sensing unit. The results demonstrate that NaLuF4 Yb3Tm3 crystals have good sensing stability and may have potential application for the optical thermometry.",k-means_2017_academic_riss.csv,2017
Prediction and visualization of CYP2D6 genotype-based phenotype using clustering algorithms,2017,"['CYP2D6', 'clustering analysis', 'dextromethorphan', 'genotype', 'phenotype']",,"This study focused on the role of cytochrome P450 2D6 (CYP2D6) genotypes to predict phenotypesin the metabolism of dextromethorphan. CYP2D6 genotypes and metabolic ratios (MRs) ofdextromethorphan were determined in 201 Koreans. Unsupervised clustering algorithms, hierarchicaland k-means clustering analysis, and color visualizations of CYP2D6 activity were performedon a subset of 130 subjects. A total of 23 different genotypes were identified, five of which wereobserved in one subject. Phenotype classifications were based on the means, medians, and standarddeviations of the log MR values for each genotype. Color visualization was used to display the meanand median of each genotype as different color intensities. Cutoff values were determined usingreceiver operating characteristic curves from the k-means analysis, and the data were validated inthe remaining subset of 71 subjects. Using the two highest silhouette values, the selected numbers ofclusters were three (the best) and four. The findings from the two clustering algorithms were similarto those of other studies, classifying 55 as a lowest activity group and genotypes containingduplicated alleles (i.e., CYP2D612N) as a highest activity group. The validation of the k-meansclustering results with data from the 71 subjects revealed relatively high concordance rates 92.8and 73.9 in three and four clusters, respectively. Additionally, color visualization allowed for rapidinterpretation of results. Although the clustering approach to predict CYP2D6 phenotype fromCYP2D6 genotype is not fully complete, it provides general information about the genotype to phenotyperelationship, including rare genotypes with only one subject.",k-means_2017_academic_riss.csv,2017
페로브스카이트 La0.5Ca0.5MnO3 재료의 열전 특성에 미치는 열처리 효과,2017,"['Perovskite', 'Thermoelectric', 'DFT Simulation']",,"In this study, thermoelectric characteristics of perovskite La0.5Ca0.5MnO3 (LCMO) nanomaterials were investigated by theoretical simulation and experimental analysis. Thermoelectric power factors calculated by DFT simulation were gradually enhanced as increase in annealing temperature. Maximum power factor was obtained with high magnitude of S2  566Wm텸2 at 1100 K through a dominant improvement of Seebeck coefficient compared with electrical conductivity. Experimentally, the LCMO nanomaterials were hydrothermally synthesized and then treated by post thermal annealing with temperature variation. X-ray diffraction and SEM analysis illustrated that LCMO exhibited orthorhombic perovskite structures with small grain size of 1619 nm over 873 K. The results directly confirmed that improvement of crystallinity and decrease of mean grain size given by post thermal annealing lead to enhancements of electrical conductivity and Seebeck coefficient, respectively.",k-means_2017_academic_riss.csv,2017
한국 화교의 특성에 따른 요식업 사업과 청주의 대표적 차이니즈 식당의 인테리어 공간구성 차별화 특성 연구,2017,"['Overseas Chinese', 'Cheongju', 'Chinese Restaurant', 'Interior Space Configuration', 'Differentiation', '한국 화교', '청주', '차이니즈 식당', '인테리어 공간구성', '차별화']","본 연구는 중국의 역사와 문화가 녹아있는 중국 음식문화를 공유하는 장소인 차이니즈 식당을 통해 음식이라는 무형 문화와 함께 향유되는 건축이라는 유형문화의 고찰을 통하여 한국 화교 및 청주 화교의 역사와 문화를 개략적으로 이해하고, 청주지역의 대표적 정통 차이니즈 식당인 청주 K대반점의 인테리어 공간구성 특징을 연구하여 차이니즈 식당의 발전 방향을 제시하고자 했다. K대반점의 건축주는 고객들에게 중국 정통 고급 식당의 이미지를 각인시키기 원했으며, 중국 현지와 국내 화교인이 운영하는 차이니즈 식당의 인테리어 동향을 K대반점 이미지에 적용했다. 이를 위해 중국 현지의 건축기자재와 인테리어 소품, 다양한 문살과 벽지, 조형물 등을 수입하여 인테리어에 반영하여, 청주 지역 안에 또 다른 중국의 고풍스러움과 화려함을 부각시키고자 하였다. 외국인에 대한 경제적 제재조치로 인해 자신들의 고향음식을 생존의 수단으로 활용할 수밖에 없었던 화교의 중화요리집 진출은 한때 화교를 대표하는 산업이었으나, 현재는 점점 감소하여 쇠락의 길로 접어들고 있어 이를 극복하기 위한 차이니즈 식당의 차별화 전략이 요구되고 있는 시점으로, 화교만의 노하우를 이용한 중화요리 특성과 전문성을 살린 고급화 시도와 이에 대응하는 공간구성이 필요하다.","In this study, I wanted to understand the history and culture of overseas Chinese and Cheongju overseas Chinese roughly according to survey Chinese restaurant, which is a place to share the Chinese food culture. In addition, I studied the configuration features of interior design of K Great Chinese Restaurant, is representative and authentic Chinese restaurant in Cheongju area and I would like to present the direction in which the development of the Chinese restaurant was. Chinese restaurant business was representing industry for the overseas Chinese at one time. Because, they had to use as a means of survival with their home food due to the economic sanctions measure against foreigners. The Restaurants are currently entering the path of decay by less and less. Therefore, to overcome this crisis Chinese restaurant are being differentiated strategy needs. In the future, it is needed improving attempts utilizing the characteristics Chinese cuisine and expertise with using their know-how and also the spatial configuration is required to respond to.",k-means_2017_academic_riss.csv,2017
딥러닝 모델 성능 최적화를 통한 단일 보드 컴퓨터 기반 실시간 동공 추적 시스템 구현,2023,,,,k-means_2017_academic_riss.csv,2017
연료 분무 및 연소 가시화 연구를 위한 고온 고압 정적 연소실 개발,2017,"['Constant volume chamber', 'Combustion', 'Shadowgraph', 'Visualization']",,"Diesel and gasoline engines will be used as main power system of automobiles. Recently, engine downsizing is widely applied to both gasoline and diesel engines in order to improve fuel economy and exhaust emissions. Engine downsizing means small engine combustion chamber with higher combustion pressure. Therefore, spray and combustion process should be investigated under these high pressure and temperature conditions. In this study, constant volume combustion chamber which enables easy optical access from six directions was developed. Combustion chamber was designed to resist maximum pressure of 15 MPa and maximum temperature of 2,000 K. Combustible pre-mixed mixture was introduced into combustion chamber and ignited by spark plugs. High pressure and temperature were implemented by combustion of pre-mixed mixture. Three initial conditions of different pressure and density were tested. High repeatability of combustion process was implemented which was proven by low standard deviation of combustion pressure.",k-means_2017_academic_riss.csv,2017
클러스터 기반 키워드 연관망의 자동 구축,2017,"['Mutual Information', 'Minimal Spanning Tree', 'Clustering', 'Keyword extraction', 'Text mining', '상호정보량', '최소신장트리', '클러스터링', '키워드추출', '텍스트마이닝']","본 논문은 기존의 TextRank 알고리즘에 상호정보량 척도를 결합하여 군집 기반에서 키워드 추출하는 ClusterTextRank 기법과 추출된 키워드를 최소신장트리를 이용한 연관망 구축 기법을 제안한다. 제안 기법은 k-means 군집화 알고리즘을 이용하여 문서들을 여러 군집으로 나누고, 각 군집에 포함된 단어들을 최소신장트리 그래프로 표현한 후 이에 근거한 군집 정보량을 고려하여 키워드를 추출한다. 그 다음 추출된 키워드들간에 유사도를 계산한 후 최소신장트리 그래프로 표현하고, 이를 키워드 연관망으로 활용한다. 제안 기법의 성능을 평가하기 위해 여행 관련 블로그 데이터를 이용하였으며, 제안 기법이 기존 TextRank 알고리즘보다 키워드 추출의 정확도가 약 12 가량 개선됨을 보인다.","In this paper, we propose a novel way of producing keyword networks, named ClusterTextRank, which extracts significant key words from a set of clusters with mutual information metric, and constructs an association network from their minimal spanning tree. The proposed method decomposes documents into multiple clusters through the k-means clustering, and expresses the words within each cluster as a minimum spanning tree graph. The significant key words are determined by evaluating their mutual information within clusters. Then, the method calculates the similarity among the extracted key words, and the results are represented as a minimum spanning tree, called a keyword association network. To evaluate the performance of the proposed method, we used travel-related blog data and showed that the proposed method outperforms the existing TextRank algorithm by about 12 in terms of accuracy.",k-means_2017_academic_riss.csv,2017
"성별에 따른 대학생의 성격특성, 인지적 통제와 위험행동의 관계",2017,"['위험행동', '인지적 통제', '갈등적응효과', '수반자극방해효과', '감각추구', 'risk behavior', 'cognitive control', 'conflict adaptation effect', 'Flanker interference effect', 'sensation seeking']","대학생은 과도한 흡연이나 폭음, 도박하기, 위험한 성관계 같은 여러 가지 위험행동을 많이 보인다. 이 연구에서는 성격특성과 인지적 통제가 대학생의 위험행동과 관계가 있는지, 그리고 성격특성을 통제했을 때 인지적 통제가 위험행동을 예측하는지를 성별에 따라 검증하였다. D광역시 소재 K대학교에 재학 중인 학생들 가운데에서 남학생 57명과 여학생 60명이 자발적으로 연구에 참여하였다. 성격특성으로 감각추구와 충동성을 Arnett 감각추구척도와 Barratt 충동성검사로 측정하였고, 인지적 통제는 컴퓨터로 실시한 Eriksen 수반자극과제에서 산출된 수반자극방해효과와 갈등적응효과로 측정하였다. 또한 지난 1년 동안 여러 가지 위험행동에 참여하였던 정도를 측정하였다. 위험행동은 일상 생활관련위험행동, 지위관련위험행동, 위법관련위험행동과 물질관련위험행동으로 구분되었고 전반적으로 위험행동은 낮은 편이었다. 성별에 관계없이 감각추구는 위험행동과 관계를 보여서 감각추구를 많이 할수록 대학생은 위험행동을 더 많이 보였다. 수반자극방해효과와 갈등적응효과는 여학생의 위험행동과 관계가 없었지만 갈등적응효과는 남학생의 일상생활관련 위험행동과 관계가 있었다. 남학생은 갈등적응효과가 작을수록 위험행동을 더 많이 보였고, 감각추구를 통제하였을 때에도 갈등적응효과는 남학생의 위험행동을 의미있게 예측하였다. 이 연구는 인지적 통제가 남학생의 위험행동을 예측하는 중요한 인지적 요인이며, 갈등적응효과가 수반자극방해효과보다 위험행동을 더 잘 예측한다는 사실을 밝혔다는 점에서 의의가 있다.","Risk behaviors such as binge drinking, gambling and substance use occurs often among college students. In this study, the relationships between personality characteristics, cognitive control and risk behaviors were examined in male and female college students. Fifty seven male and 60 female students of K University in D city voluntarily participated in the study. Personality characteristics were assessed by means of Arnetts Sensation Seeking Scale and Barratts Impulsivity Scale. Cognitive control was measured through the Flanker interference and conflict adaptation effects, which were assessed via the Eriksen Flanker task. Risk behaviors were assessed by the frequencies of risk behaviors in the past year. Regardless of gender, sensation seeking but not impulsivity was related to risk behaviors. The Flanker interference and conflict adaptation effects were not related to risk behaviors in females. However, the conflict adaptation effect was related to risk behaviors in males. Males displayed high levels of risk behaviors when they showed poor cognitive control. When sensation seeking was controlled, the conflict adaptation effect predicted males risk behaviors. This study indicated that cognitive control is an important cognitive predictor of male college students risk behaviors and that the conflict adaptation effect predicted risk behaviors better than the Flanker interference effect.",k-means_2017_academic_riss.csv,2017
한국남부지역 덜꿩나무 자생지의 식생구조 및 토양특성,2017,"['덜꿩나무', '식생', '종다양성', '토양특성 Soil conditions', 'Species diversity', 'Vegetation', 'V. erosum']",,"We conducted this study to investigate vegetation structure and soil conditions of six Viburnum erosum Thunb.(V. erosum) populations which showed high dominance. A total of 68 woody plants were observed to distribute 13 in tree layer 38 in subtree layer and 48 in shrub layer. Based on the Mean Importance Value(MIV), the dominant tree species in the V. erosum populations were as follows in order of Acer pseudosieboldianum(Pax) Kom., Callicarpa japonica Thunb., Indigofera kirilowii Maxim. ex Palib., Lindera obtusiloba Blume, Prunus sargentii Rehder, Quercus variabilis Blume, Rhododendron mucronulatum Turcz. and Vaccinium oldhamii Miq. In paticular, the species observed in all of the study sites were Quercus serrata Murray and Styrax japonicus Siebold  Zucc. It was found that the presence of V. erosum was positively correlated with that of Albizia julibrissin Durazz. and Symplocos chinensis f. pilosa (Nakai) Ohwi, while negatively correlated with that of Platycarya strobilacea Siebold  Zucc. According to the result, means of species diversity(H), maxim species diversity(H max), evenness(J) and dominance(1-J) were measured at 0.887, 1.102, 0.803, and 0.196, respectively. The soil conditions properties of pH value, organic matter content, total nitrogen content, and the amount of available phosphorous indices in the study sites were 4.3, 10.6, 0.34 and 0.68 -1, respectively. Meanwhile, the total amount of exchangeable cations of Ca2, K, and Mg2 were 16.84cmolc-1, 6.41cmolc-1, and 4.26cmolc-1, respectively. Overall, Viburnum erosum Thunb. populations tend to grow in the strongly acid soil, which has great abundance of soil organic matters, a lot of exchangeable cations, and has higher amount available phosphorous than that of nitrogen.",k-means_2017_academic_riss.csv,2017
대학생의 진로미결정 유형 분석,2017,"['진로미결정', '군집분석', '진로결정자기효능감', '진로준비행동', '특성불안', 'career indecisiveness', 'cluster analysis', 'decision-making self-efficacy', 'Career preparation behavior', 'trait anxiety']",,"This study was to identify natural groupings of undergraduate students in terms of career indecision. The survey was conducted targeting university students in Seoul and  Gyeonggi area and the data of 236 people was analyzed. Five clusters were derived by utilizing hierarchical and K-means cluster analysis. The first cluster, named Ready to decide, can be described as low score on all career indecisiveness factors. They recognize less difficulty on career decision. In other words, they are ready to decide at any time. The Second cluster, named External impairment can be described as high score on external impairment, but as the lowest score on lack of awareness of necessity. They recognize conflicts of expectation of parent and discrepancies with social requirements. The third cluster, named Chronically indecislve can be described as the highest score on lack of self-clarity and indecisive personality, but as low score on external impairment. The fourth cluster, named Developmentally undecided can be described as moderate score on all career indecisiveness factors. Although they are aware of the career, their career decision is delayed. The fifth cluster, named Lack of awareness of necessity can be described as high score on lack of awareness of necessity, but as low score on lack of career information and lack of self-clarity and indecisive personality. In order to test the appropriateness of cluster analysis, MANOVA was conducted. Significant differences among clusters were found in career decision making self efficacy, career preparation behavior, trait anxiety. The implications and limitations of the study were discussed.",k-means_2017_academic_riss.csv,2017
정밀 감시정찰을 위한 자동 군집화 기법 개발,2017,"['vision-enabled unmanned aerial vehicle (UAV)', 'pointcloud', 'clustering']",,"In this paper, we propose a coarse-to-fine approach-based automatic clustering algorithm for precision reconnaissance and surveillance. In order to improve the strengths and compensate for the weaknesses of the basic sequential algorithm and K-means clustering algorithm (the first one is simple to implement but may generate significant noise, whereas the second one returns precise results although the number of clusters needs to be known in advance), the proposed algorithm was developed by fusing them. It was validated and verified in a MATLAB simulation and embedded processing. As a result, it can be used to shrink the data effectively in a large dataset.",k-means_2017_academic_riss.csv,2017
Therapeutic Effect of Microcurrent Therapy in Children With In-toeing Gait Caused by Increased Femoral Anteversion A Pilot Study,2017,"['Bone anteversion', 'Gait', 'Electrical stimulation therapy']",,"PBObjectiveBPPTo investigate the efficacy of portable microcurrent therapy device (PMTD) of the hip internal rotators in the treatment of in-toeing gait caused by increased femoral anteversion in children over 8 years of age.PPBMethodsBPPEleven children (22 legs 4 boys and 7 girls mean age, 10.41.6 years) with in-toeing gait caused by increased femoral anteversion were included in the present study. All children received 60 minutes of PMTD (intensity, 25 A frequency, 8 Hz) applied to the hip internal rotators daily for 4 weeks. Hip internal rotation (IR) angle, external rotation (ER) angle, and midmalleolar-second toe angle (MSTA) measurement during stance phase at transverse plane and Family Satisfaction Questionnaire, frequency of tripping and fatigue like pains about the PMTD were performed before treatment and at 4 weeks after initial PMTD treatment. Paired t-test and Fisher exact test were used for statistical analysis.PPBResultsBPPHip IRERMSTA was 70.35.420.15.511.42.7, and 55.77.833.68.22.63.8 before treatment and at 4 weeks after initial PMTD treatment, respectively (p0.01). Ten of 11 (91) childrens family stated that they were generally satisfied with the PMTD treatment. The frequency of tripping and fatigue like pains was significantly lower at 4 weeks after PMTD treatment (p0.05). Excellent inter-rater and intra-rater reliability was observed for repeated MSTA measurements between the examiners (k0.910.96 and k0.930.99), respectively.PPBConclusionBPPPMTD of the hip internal rotators can be effective in improving the gait pattern of children with in-toeing gait caused by increased femoral anteversion.P",k-means_2017_academic_riss.csv,2017
The Effects of Subtitled Movies on Learners Affective Domain and Productive Vocabulary Knowledge,2017,,,"This article investigated the effects of subtitled movies on learners affective domain and productive vocabulary knowledge. 44 university students participated in the study.Before watching the movie, they participated in a questionnaire for background information and a productive vocabulary level test with 18 items. According to their level (K1000-2000 the first and second most frequent thousand words of English), 35 target words were chosen and the pre and post-tests were given. For the productive vocabulary test, the spelling test and the word association test were used. The movie The Intern was chosen and provided in English subtitle. In terms of affective domain, the questions were about the participants interest, motivation, confidence, and expectation of improving their English ability and of acquiring cultural knowledge.The result shows that only expectation of acquiring cultural knowledge is statistically significant (p.019). In the spelling test, the mean score from the pre-test was relativelyquite high, and in the post-test, a slight improvement was shown. In the word association test, the participants made considerable progress from 11.07 to 20.93.When the correlation among three factors was analyzed, a significant relationship was indicated between affective domain and the word association test. Insights from the findings were discussed.",k-means_2017_academic_riss.csv,2017
한국의 십이지신()과 오방색을 응용한 바디페인팅 일러스트레이션 연구,2017,"['십이지신', '오방색', '바디페인팅', '일러스트레이션', 'Sibijisin(12 gods of the Korean zodiac)', 'Obangsaek', 'Bodypainting', 'Illustration']",,"In the 21st century, industry trends have rapidly shifted from knowledge-based IT to the cultural content industry. Therefore, its been necessary to create a differentiated brand based on national identity. With the explosive growth of the K-beauty industry, Koreas cosmetology industry has spread globally. Under these circumstances, the Asia Beauty Festival has evolved into a global cultural content platform for the popular arts and culture industry, which targets the spread of the beauty of Korea around the world. This study attempted to introduce Koreas traditional beauty after analyzing the aesthetic elements and symbolic meanings of sibijisin (12 gods of the Korean zodiac) and Obangsaek through body painting illustration and to boost the significance of Korean folklore. As a result, sibijisin, a fruit of Koreas tenacious faith and philosophy, was applied according to the symbolic meaning based on its color images. In addition, it displayed a strong messaging effect by expressing sibijisin on the human body in a realistic manner as well as being a good option for advertising Koreas traditional beauty. It was shown that certain advantages can be found in the makeup industry only with artistic value and differentiated communication through performances. As pre-draft concept, in addition, illustration creates a certain form in a rapid and precise fashion, helping users improve their skills and build self-confidence. It is anticipated that there would be further attempts to build competitive advantage through the convergence and recreation of diverse industries that focus on Koreas traditional beauty and characteristics and to further develop Korea beauty and culture industry.",k-means_2017_academic_riss.csv,2017
여성노인의 라이프스타일 유형에 따른 여가동기와 여가제약 분석,2017,"['라이프스타일', '여가동기', '여가제약', '여성노인', 'elderly female', 'leisure constraints', 'leisure motivation', 'lifestyle']",,"This study aimed to typify lifestyles of elderly women, find characteristics of the lifestyles, and analyze differences in motivation of leisure and constraints of leisure. To conduct this study, targeting 291 female elderly and utilizing SPSS 24.0 statistical program, frequency analysis, exploratory factor analysis, reliability analysis, K-means clustering, and t-test were conducted. Through this process, lifestyles of elderly women were typified and differences in motivation of leisure and constraints of leisure depending on lifestyles were analyzed. It was found that dividing the subjects into 2 groups was most appropriate, and based on the score of sub-factors, they were divided into active lifestyle group(N120) and passive lifestyle group(N171). Second, analysis of motive of leisure depending on lifestyles of elderly women showed significant differences in competence motivation and intellectual motivation. Third, as for the difference in constraints of leisure depending on lifestyles of elderly women, there were significant differences in internal constraints and structural constraints but no significant differences in interpersonal constraints. Such results imply in studies related to leisure of elderly women, type of lifestyle is an important variable.",k-means_2017_academic_riss.csv,2017
Effect and Mechanism of Sulfates on Dispersity of Polycarboxylate-type Superplasticizers,2017,"['sulfates', 'polycarboxylate-type superplasticizer', 'rheological properties', 'competitive adsorption', 'aggregation behavior', 'flocculent structure']",,"The effects of different sulfates on fluidity, yield stress, and apparent viscosity of cement paste with polycarboxylate-type superplasticizer were investigated. The results showed that sulfates with alkali ions (such as Na2SO4 and K2SO4) had a pronounced negative effect on the dispersity of PC superplasticizer, while the effect of indissolvable sulfate (such as CaSO42H2O) on the dispersity of PC superplasticizer was slight. The mechanism of sulfates on dispersibility of polycarboxylate superplasticizer was analyzed through zeta potential and equilibrium adsorption capacity. It was indicated that with the increase of dissolution rate and dissolution speed, and under the effects of alkali ions, the competitive adsorption between sulfate ions and polycarboxylate superplasticizer was enhanced, the absolute value of zeta potential decreased as double electrode layer was destroyed, the aggregation behavior of PC superplasticizer was boosted with larger aggregation size, and the calcium ion concentration in the interstitial solution was generated. In this way, the electrostatic repulsion of cement particles was weakened the flocculation structure became more and stronger. Under certain shearing rate, less degree of flocculation structure was damaged, which meant the decrease of fluidity and rheological properties in cement paste.",k-means_2017_academic_riss.csv,2017
 에서 본 와 의 ,2017,"['Archaic Chinese，ZHUAN-ZHU(轉注)，corresponding，SHUO\u3000WEN\u3000JIE\u3000ZI(說文解字)，辟 phonetic radicals，Chinese-Korean，quasi-cognate words，4 DENG-YUN(4等韻)，壁，臂，劈，霹', '上古漢語，轉注，對應，同源，說文，複聲母，壁，臂，劈，霹', 'Archaic Chinese', 'ZHUAN-ZHU(轉注)', 'corresponding', 'SHUO\u3000WEN\u3000JIE\u3000ZI(說文解字)', '辟 phonetic radicals', 'Chinese-Korean', 'quasi-cognate words', '4 DENG-YUN(4等韻)', '壁', '臂', '劈', '霹']","본 논문에서는  중에서  자 을 한자의 (AC)과 한국고유어의  대응법으로 재해석해보았다. (1971151), (20133) 등의 에 대한 기본적 학설, 즉 이 같고 의미가 같으나 형체가 다른 문자끼리의 상호 해석( 1971151)에 의거해 이 조건에 부합하는  만을 토론 대상으로 삼았다. 의 최근 수년간(2003-2015)의 연구에 의하면, 상고시기에는 중고시기의 -차용 관계를 뛰어넘는 한자의 상고음과 한국(또는 알타이제어) 고유어(기초 어휘나 어)가 체계적으로 대응하는 현상이 있으며, 이들을 통해 -(알타이)  재구가 가능하다. 본 논문에서 토론한 결과를 약술해 보면 아래와 같다. 우선, 내에는 총 세 종류의 전주자군이 한국 고유어들과 음의 양 방면에서 대응하고 있다. 그 중 한 예를 들면..  peeg(AC)pheg(AC) - pj(벼)(AK-),pjo(벼로)(MK-),pm()(MK-), pjl-h(별)(MK-). 또, 계에서 일반 글자 중에도 -대응 하는 예가 세 개 있는데, 그 중 하나를 들어보면..  phleegpheeg(AC-)pjak(K-)이들 -대응을 통해 본 논문에서는 자와 관련된 총 여섯 개의 -을 재구하였는데, 그 중 하나만 예들어 보면 아래와 같다. PVR-, --pleeg(AC-),phljeg(AC-)pj(AK-),pjo(MK-),pm(MK-), pjl-h(MK-)아울러, 토론과정에서 몇몇 (2013)의 을 수정하였다. 예컨대, 의 에 근거하면, 안의 들은 l개음을 동반하는 음으로 수정할 필요가 있겠다. 예컨대, ()()pheegphleeg","This study reinterpret the  phonetic radicals Chinese Character in the ZHUAN-ZHU applying Chinese Characters Archaic Chinese and cognation corresponding method of Native Korean Language.Based on the general theory regarding ZHUAN-ZHU that the mutual interpretation among those letters which have same roots, same meaning but different shape(　1971151), presented by of (1971151), (20133) and so forth, this study selected　the  phonetic radicals ZHUAN-ZHU as　the subject of discussion.According to my study for several years (2003-2015), there was a systematic corresponding phenomenon of Chinese Characters phonology and Korean (or Altaic language) native (basic vocabulary or verbs) in the Archaic time, which surpass the Chinese-Korean borrowing relations of the mediaeval time. It is possible to reconstitute Chinese-Korean(Altaic language) quasi-cognate words through this.The summary of this studys discussion is as follows.First, three types of ZHUAN-ZHU group are corresponding from the meaning and sound perspective with native Korean language inside the  phonetic radicals. One example among them is as follows peeg(AC)pheg(AC) - pj(AK-),pjo(MK-),pm(MK-),pjl-h(MK-) Moreover, among the general letter in  phonetic radicals also there are three examples of the Chinese-Korean correspondence. One example among them is as follows phleegpheeg(AC-)pjak(K-) This study reconstitute six Chinese-Korean quasi-cognate words, related with the  phonetic radicals, through Chinese-Korean correspondence. One among them is as follows PVR-, Chinese-Korean quasi-cognate words- pleeg(AC-),phljeg(AC-)pj(AK-),pjo(MK-),pm(MK-), pjl-h(MK-) In addition, it modifies few Archaic Chinese of  (20133). For example, it is necessary to modify 4 DENG-YUN (4)sadugeun character in the  phonetic radicals need to modify to the sound accompanying medial l sounds, based on  phonetic radicals Chinese-Korean correspondence. The example is ()()pheegphleeg",k-means_2017_academic_riss.csv,2017
다중지역기후모델을 이용한 남한 지역의 미래 기후대 분포와 극한기온사상의 변화에 대한 연구,2017,"['기후변화', '코덱스 동아시아', '아열대 기후대', '극한기온사상', '대표농도경로', '남한', 'climate change', 'CORDEX-East Asia', 'subtropical climate zone', 'extreme temperature events', 'RCP', 'South Korea']",,"Regional climate simulations for the CORDEX East Asia domain were conducted between 1981 and 2100 using five models to project future climate change based on RCP2.6, 4.5, 6.0, and 8.5 scenarios. By using the ensemble mean of five model results, future changes in climate zones and four extreme temperature events of South Korea were investigated according to Kppen-Trewarthas classification criteria. The four temporal periods of historical (1981-2005), early future (2021-2040), middle future (2041-2070), and late future (2071-2100) were defined to examine future changes. The analysis domain was divided into 230 administrative districts of South Korea. In historical (1981-2005) period, the subtropical zones are only dominant in the southern coastal regions and Jeju island, while those tend to expand in the future periods. Depending on the RCP scenarios, the more radiative forcing results in the larger subtropical zone over South Korea in the future. The expansion of the subtropical zone in metropolitan areas is more evident than that in rural areas. In addition, the enlargement of the subtropical zone in coastal regions is more prominent than that of in inland regions. Particularly, the subtropical climate zone for the late future period of RCP8.5 scenario is significantly dominant in most South Korea. All scenarios show that cold related extreme temperature events are expected to decrease and hot related extreme temperature events to increase in late future. This study can be utilized by administrative districts for the strategic plan of responses to future climate change.",k-means_2017_academic_riss.csv,2017
Validation Study for the Korean Version of Fear of Cancer Recurrence Inventory,2017,"['Fear', 'Neoplasms', 'Recurrence', 'Survivors', 'Validation Studies']",,"Fear of cancer recurrence (FCR) is one of the most prevalent unmet psychosocial needs. This study aimed to confirm the cultural equivalence, reliability, and validity of the Korean version of Fear of Cancer Recurrence Inventory (K-FCRI). We conducted a forwardbackward translation of the English version FCRI to Korean version through meticulous process including transcultural equivalence test. The psychometric property of the K-FCRI was then validated in 444 survivors from cancers at various sites. The Korean translation was accepted well by participants. There was a good cultural equivalence between the Korean version and the English version of FCRI. Confirmatory factor analysis supported the original seven-factor structure with slightly insufficient level of goodness-of-fit indices (comparative fit index  0.900, non-normed fit index  0.893, root mean square error of approximation  0.060). The K-FCRI had high internal consistency (  0.85 for total scale and   0.770.87 for subscales) and test-retest reliability (r  0.90 for total scale and r  0.540.84 for subscales). The K-FCRI had significant correlations with the Korean version of Fear of Progression Questionnaire, European Organization for Research and Treatment of Cancer Quality of Life Questionnaire Version 3.0, Hospital Anxiety and Depression Scale, and Fatigue Severity Score, supporting the good construct validity and psychometric properties of K-FCRI. The K-FCRI was confirmed as a valid and reliable psychometric test for measuring FCR of Korean survivors from cancers at various sites.",k-means_2017_academic_riss.csv,2017
