title,date,abstract,keyword
네트워크 인프라 가상화를 위한 딥러닝 기반 MVNO 트래픽 예측 모델의 최적화 기법에 대한 연구,2019.12,,
딥러닝 OCR 기술을 이용한 스마트 펜 시스템,2019.12,,
딥러닝을 활용한 농작물 질병 기반 수확량 진단 플랫폼,2019.12,,
멀티모달 딥러닝을 위한 신경망 파이프라이닝 성능분석,2019.12,,
딥러닝을 이용한 동영상 속 여행지 인식 시스템 개발,2019.12,,
cuBLAS와의 성능 비교를 통한 CUTLASS의 딥러닝 활용성 분석,2019.12,,
무선 네트워크 환경에서 UAV-BS를 활용한 딥러닝 기반의 컨텐츠 캐싱 프레임워크,2019.12,,
하이퍼파라미터 최적화 방법론을 도입한 딥러닝 NOx 예측 모델에 관한 연구,2019.11,,"#Deep Learning(딥러닝), #Neural Networks(신경망), #Hyperparameter Optimization(하이퍼파라미터 최적화), #NOx(질소산화물), #Diesel Engine(디젤 엔진)"
딥러닝 기반의 무인 항공기 상황 인지를 위한 모델 자동 학습 방식,2019.11,,"#UAVs(무인 항공기), #Situation Awareness(상황 인지), #Deep Learning(딥러닝), #CNN"
큐브위성용 온보드 컴퓨터에서의 딥러닝 알고리즘 개발 환경 구축,2019.11,,"#Cubesat (큐브위성), #On-board Computer (온보드컴퓨터), #Deep Learning (딥러닝), #Inference (추론)"
심층신경망 딥러닝 모델을 통한 EDISON 시뮬레이션 실행시간 추정,2019.11,,"#계산과학공학, #시뮬레이션, #플랫폼, #고성능 컴퓨팅, #딥러닝, #머신러닝"
3D-LiDAR를 이용한 딥러닝 기반 실시간 객체 검출,2019.12,,
딥러닝 모델을 적용한 클라이언트-서버 기반 실시간 장애인 주차구역 단속 시스템 개발에 관한 연구,2019.12,,
EEG 주파수 대역을 활용한 딥러닝 기반 시각적 숫자 판독인식,2019.12,,
도심 환경에서의 자율주행을 위한 멀티 모달기반 딥러닝 모델 연구,2019.12,,
딥러닝 기반 개인정보 보호 영상 세그멘테이션 및 복원 가능한 영상 왜곡 모델,2019.12,,
최신 딥러닝 알고리즘: 토목공학 적용 사례를 중심으로,2019.12,,
영상 폐색영역 검출 및 해결을 위한 딥러닝 알고리즘 적용 가능성 연구,2019.11,"최근 드론을 이용한 공간정보 구축이 활성화되면서 공간정보 산업발전에 많은 기여를 하고 있다. 하지만 드론 공간정보는 카메라의 중심투영에 의한 발생하는 폐색영역 뿐 아니라 가로수, 보행자, 현수막과 같은 적치물에 의한 폐색영역이 필연적으로 발생한다. 이러한 폐색영역을 효율적으로 해결하기 위한 다양한 방안이 연구되고 있다. 본 연구에서는 폐색영역 해결을 위해 원초적인 재촬영이 아닌 딥러닝 알고리즘을 적용하기 위한 다양한 알고리즘별 조사 및 비교연구를 수행하였다. 그 결과, 객체 검출 알고리즘인 HOG부터 기계학습 방법인 SVM, 딥러닝 방식인 DNN, CNN, RNN까지 다양한 모델들이 개발 및 적용되고 있으며, 이 중 영상의 분류, 검출에 가장 보편적이고 효율적인 알고리즘은 CNN기법임을 확인하였다. 향후 AI 기반의 자동 객체 탐지와 분류는 공간정보 분야에서 각광받는 최신 과학기술이다. 이를 위해 다양한 알고리즘에 대한 검토와 적용은 중요하다. 따라서, 본 연구에서 제시하는 알고리즘별 적용 가능성은 자동으로 드론 영상의 폐색영역을 탐지하고 해결할 수 있어 공간정보 구축의 시간, 비용, 인력에 대한 효율성 향상에 기여할 것으로 판단된다.

Recently, spatial information is being constructed actively based on the images obtained by drones. Because occlusion areas occur due to buildings as well as many obstacles, such as trees, pedestrians, and banners in the urban areas, an efficient way to resolve the problem is necessary. Instead of the traditional way, which replaces the occlusion area with other images obtained at different positions, various models based on deep learning were examined and compared. A comparison of a type of feature descriptor, HOG, to the machine learning-based SVM, deep learning-based DNN, CNN, and RNN showed that the CNN is used broadly to detect and classify objects. Until now, many studies have focused on the development and application of models so that it is impossible to select an optimal model. On the other hand, the upgrade of a deep learning-based detection and classification technique is expected because many researchers have attempted to upgrade the accuracy of the model as well as reduce the computation time. In that case, the procedures for generating spatial information will be changed to detect the occlusion area and replace it with simulated images automatically, and the efficiency of time, cost, and workforce will also be improved.","#Drone, #Occlusion Area, #Deep Learning, #Image, #Detection"
딥러닝을 활용한 주파수 공유 기반 네트워크 연구 동향,2019.11,,
딥러닝 기반 비정상 배달음식 리뷰 이미지 감지 시스템에 관한 연구,2019.12,,
딥러닝을 활용한 단안 카메라 기반 실시간 물체 검출 및 거리 추정,2019.12,"This paper proposes a model and train method that can real-time detect objects and distances estimation based on a monocular camera by applying deep learning. It used YOLOv2 model which is applied to autonomous or robot due to the fast image processing speed. We have changed and learned the loss function so that the YOLOv2 model can detect objects and distances at the same time. The YOLOv2 loss function added a term for learning bounding box values x, y, w, h, and distance values z as 클래스ification losses. In addition, the learning was carried out by multiplying the distance term with parameters for the balance of learning. we trained the model location, recognition by camera and distance data measured by lidar so that we enable the model to estimate distance and objects from a monocular camera, even when the vehicle is going up or down hill. To evaluate the performance of object detection and distance estimation, MAP (Mean Average Precision) and Adjust R square were used and performance was compared with previous research papers. In addition, we compared the original YOLOv2 model FPS (Frame Per Second) for speed measurement with FPS of our model.","#Deep Learning, #Object Detection, #Distance Estimation, #Monocular Camera"
달 표면 크레이터 인식률 향상을 위한 딥러닝 기술 동향,2019.12,"달 표면 위의 크레이터는 역사를 간직한 화석과 같으며 달의 지역을 대표하는 랜드마크이다. 이 크레이터의 형태와 위치는 과학적 그리고 공학적 양면에서 유익한 정보 수단을 제공할 수 있다. 최근 컴퓨터 비전 기술은 비약적으로 발전하고 있는 딥러닝 기술을 통하여 영상 내 객체에 대한 인식률 성능을 계속해서 향상시키고 있다. 특히 핵심적인 콘볼루셔널 계층 기반 심층인공 신경망은 달 표면의 크레이터를 인식하기 위한 적용 연구에 성공적으로 활용되고 있다. 본 논문에서는 이와 관련된 연구 동향을 살펴보고 전반적인 한계점을 고찰하였다.

A crater on the Earth’s moon surface is like a fossil with history and it is a landmark that represents a certain area of the moon. The shape and location of the crater can provide an informative means in scientific and engineering aspects. Recent advances in computer vision technology have changed the recognition rate of objects in images by Deep Learning approach. In particular, deep convolutional Neural Network has been successfully and actively applied to detect and identify craters on the surface of the moon. In this paper, recent application studies are introduced and their overall limitations are explained.","#Convolutional Neural Network(콘볼루셔널 신경망), #Deep Artificial Neural Network(심층 인공 신경망), #Crater Detection(크레이터 감지), #Crater Recognition(크레이터 인식), #Object Detection(객체 감지), #Classification and Regression(분류 회귀), #Segmentation(분할)"
